0.9444444444444444	0.0	17	4.3298697960381105E-14	0.0	0.25221378608972245	0.06651464780489548	0.5
0.9411764705882353	0.0	16	8.659739592076221E-14	0.0	0.2600102410458448	0.06701308976541173	0.55
0.9166666666666666	0.0	11	6.075584479958707E-12	0.0	0.32622495866584456	0.10470594395284799	0.45
0.9090909090909091	0.0	10	1.7249535133601057E-11	0.0	0.28111272729774456	0.0938797477032771	0.35
0.9090909090909091	0.0	10	1.7249535133601057E-11	0.0	0.30017683170939335	0.09868553247578013	0.5
0.8695652173913043	0.0	20	4.3076653355456074E-14	0.0	0.37939997587646196	0.13585229966112317	0.4
0.8571428571428571	0.0	18	1.297850715786808E-13	0.0	0.3434140359162635	0.11747403198796383	0.5
0.8571428571428571	0.0	12	5.721645379708207E-12	0.0	0.3477710988733947	0.12925928225541225	0.5
0.8387096774193549	0.0	26	1.454392162258955E-14	0.0	0.26054690003470193	0.06574176923867327	0.4
0.8333333333333334	0.0	20	1.0014211682118912E-13	0.0	0.41095908197365133	0.16807157221863103	0.4
0.8260869565217391	0.0	19	1.8607337892717624E-13	0.0	0.4016129184585513	0.1828857816590015	0.45
0.8235294117647058	0.0	14	2.5976998330179413E-12	0.0	0.3607659229011624	0.12251520701520696	0.25
0.8148148148148148	0.0	22	8.348877145181177E-14	0.0	0.41417971320921076	0.15362404262404258	0.3
0.8095238095238095	0.0	17	5.56554802244591E-13	0.0	0.4055343919213045	0.1756459886862363	0.5
0.8076923076923077	0.0	21	1.3944401189291966E-13	0.0	0.40631066969416707	0.1652393717393717	0.35
0.8064516129032258	0.0	25	3.785860513971784E-14	0.0	0.41802025726657777	0.12753512174100404	0.45
0.8	0.0	28	3.5416114485542494E-14	0.0	0.4005746356752518	0.11065221053456345	0.4
0.8	0.0	16	1.287303597052869E-12	0.0	0.38896943896852426	0.17715998775905895	0.55
0.8	0.0	12	1.3314127578212265E-11	0.0	0.3183754295504204	0.11674161949161946	0.3
0.7894736842105263	0.0	15	2.3299140394783535E-12	0.0	0.37546913261424153	0.16572230040341487	0.6
0.7777777777777778	0.0	14	6.378453321076449E-12	0.0	0.36728427556834	0.12046032725444493	0.4
0.7692307692307693	0.0	20	4.020117572167692E-13	0.0	0.36739053352995066	0.10254542963056895	0.4
0.7666666666666667	0.0	23	2.6201263381153694E-13	0.0	0.3749439161361821	0.13168523143523136	0.25
0.7647058823529411	0.0	13	1.502231672390053E-11	0.0	0.33784183110258925	0.12352813852813849	0.3
0.75	0.0	21	5.840883332552949E-13	0.0	0.3676342748438767	0.14907118698295163	0.35
0.75	0.0	15	6.631584170690985E-12	0.0	0.3501693201674364	0.08991971916971918	0.25
0.7435897435897436	0.0	29	2.0738966099997924E-13	0.0	0.3308804833909228	0.11007355174924834	0.5
0.7435897435897436	0.0	29	2.313704783318826E-13	0.0	0.3903636779663925	0.10772277722277723	0.3
0.7391304347826086	0.0	17	3.4329206144434465E-12	0.0	0.38809786052969153	0.1834941384724666	0.5
0.7368421052631579	0.0	28	2.44582132324922E-13	0.0	0.33788238636197226	0.10645348554094683	0.55
0.7333333333333333	0.0	11	9.382206123120795E-11	0.0	0.11536293337670407	0.06427873760226702	0.35
0.7272727272727273	0.0	16	7.227551890309769E-12	0.0	0.37743964629048604	0.10881898656898656	0.25
0.7209302325581395	0.0	31	2.928768338961163E-13	0.0	0.29628549414002103	0.07671524622608214	0.5
0.7142857142857143	0.0	15	1.4626078126411812E-11	0.0	0.3835357677288204	0.1107378258995906	0.3
0.7083333333333334	0.0	17	7.301936832959655E-12	0.0	0.327987702653081	0.10784172200348667	0.3
0.6976744186046512	0.0	30	8.870681966755001E-13	0.0	0.3422638812222978	0.10287811448956959	0.45
0.6976744186046512	0.0	30	1.5837331446277858E-12	0.0	0.32369962919804074	0.09973200329082682	0.4
0.6956521739130435	0.0	16	1.4674816917192857E-11	0.0	0.07612127377266698	0.061825127486892194	0.45
0.6904761904761905	0.0	29	9.312550730555813E-13	0.0	0.3495597334462523	0.0995976326734841	0.5
0.6857142857142857	0.0	24	2.5451862839531714E-12	0.0	0.3839378361335506	0.12012592962592958	0.2
0.6842105263157895	0.0	13	6.52571330306273E-11	0.0	0.056894476832273444	0.10899739390296663	0.45
0.6666666666666666	0.0	12	1.2175416230775227E-10	0.0	0.04296550985246637	0.04442291531997414	0.35
0.6666666666666666	0.0	10	4.3948844563601597E-10	0.0	0.00597161823477613	0.039556671656516856	0.45
0.6538461538461539	0.0	17	2.3968271811725117E-11	0.0	0.0772942372213129	0.07300134007719147	0.5
0.6428571428571429	0.0	18	3.5209613002962215E-11	0.0	0.08021592689556942	0.06592972344133335	0.45
0.6363636363636364	0.0	21	2.8758329051470355E-11	0.0	0.0748633702016916	0.059572039072039076	0.35
0.631578947368421	0.0	12	2.3335133825241883E-10	0.0	0.027135623313679337	0.06912320153187027	0.4
0.6296296296296297	0.0	17	4.489753013814379E-11	0.0	0.07519658905652245	0.059958934855993684	0.4
0.6190476190476191	0.0	13	3.61657370717694E-10	0.0	0.04243695385074695	0.049001332001332	0.25
0.6125	0.0	49	3.786887248224957E-9	0.0	0.031840310293140474	0.02739059469941823	0.45
